id,estado,fecha_cotizacion,fecha_expedicion_poliza,id_grupo_familiar,nro_cotizacion,nro_poliza,observaciones,vigencia_cotizacion,causante_id,estado_documentacion_id,tipo_calculo,consecutivo_cal_cotizacion,fecha_inicio_vigencia,causal_id,causal,estado_actual,estado_siguiente,observacion,tipo_cambio_automatico,codigo_estado_causal
2241,POLIZA_EMITIDA,2025-12-03,2025-12-03,0,COT-00002241,POL-00000566,,2028-10-24,2241,2045,MESADA,1,2025-12-03,64,LA PÓLIZA FUE EMITIDA,EMITIR_POLIZA,POLIZA_EMITIDA,,false,1355
2242,POLIZA_EMITIDA,2025-12-03,2025-12-03,0,COT-00002242,POL-00000558,,2030-11-30,2242,2045,MESADA,1,2025-12-03,64,LA PÓLIZA FUE EMITIDA,EMITIR_POLIZA,POLIZA_EMITIDA,,false,1355
2243,POLIZA_EMITIDA,2025-12-03,2025-12-03,0,COT-00002243,POL-00000404,,2033-01-08,2243,2045,CAPITAL,1,2025-12-03,64,LA PÓLIZA FUE EMITIDA,EMITIR_POLIZA,POLIZA_EMITIDA,,false,1355
2244,POLIZA_EMITIDA,2025-12-03,2025-12-03,0,COT-00002244,POL-00000579,,2032-09-20,2244,2045,MESADA,1,2025-12-03,64,LA PÓLIZA FUE EMITIDA,EMITIR_POLIZA,POLIZA_EMITIDA,,false,1355
2245,POLIZA_EMITIDA,2025-12-03,2025-12-03,0,COT-00002245,POL-00000582,,2033-11-10,2245,2045,MESADA,1,2025-12-03,64,LA PÓLIZA FUE EMITIDA,EMITIR_POLIZA,POLIZA_EMITIDA,,false,1355
2246,COTIZADA,2025-12-03,,0,COT-00002246,,,2034-03-13,2246,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2247,COTIZADA,2025-12-03,,0,COT-00002247,,,2029-07-03,2247,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2248,COTIZADA,2025-12-03,,0,COT-00002248,,,2026-08-07,2248,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2249,COTIZADA,2025-12-03,,0,COT-00002249,,,2029-01-30,2249,0,CAPITAL,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2250,COTIZADA,2025-12-03,,0,COT-00002250,,,2034-01-12,2250,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2251,COTIZADA,2025-12-03,,0,COT-00002251,,,2030-03-14,2251,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2252,COTIZADA,2025-12-03,,0,COT-00002252,,,2026-08-17,2252,0,CAPITAL,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2253,COTIZADA,2025-12-03,,0,COT-00002253,,,2027-04-17,2254,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2254,COTIZADA,2025-12-03,,0,COT-00002254,,,2034-08-02,2253,0,CAPITAL,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2255,COTIZADA,2025-12-03,,0,COT-00002255,,,2033-08-09,2255,0,CAPITAL,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2256,COTIZADA,2025-12-03,,0,COT-00002256,,,2033-10-19,2256,0,CAPITAL,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2257,COTIZADA,2025-12-03,,0,COT-00002257,,,2032-07-06,2257,0,CAPITAL,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2258,COTIZADA,2025-12-03,,0,COT-00002258,,,2030-06-22,2258,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2259,COTIZADA,2025-12-03,,0,COT-00002259,,,2026-02-21,2259,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2260,COTIZADA,2025-12-03,,0,COT-00002260,,,2026-12-07,2260,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2261,COTIZADA,2025-12-03,,0,COT-00002261,,,2028-01-11,2261,0,CAPITAL,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2262,COTIZADA,2025-12-03,,0,COT-00002262,,,2034-06-29,2262,0,CAPITAL,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2263,COTIZADA,2025-12-03,,0,COT-00002263,,,2033-09-06,2263,0,CAPITAL,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2264,COTIZADA,2025-12-03,,0,COT-00002264,,,2033-02-10,2264,0,CAPITAL,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2265,COTIZADA,2025-12-03,,0,COT-00002265,,,2028-10-02,2265,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2266,COTIZADA,2025-12-03,,0,COT-00002266,,,2026-11-22,2266,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2267,COTIZADA,2025-12-03,,0,COT-00002267,,,2032-06-29,2267,0,CAPITAL,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2268,COTIZADA,2025-12-03,,0,COT-00002268,,,2033-01-14,2270,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2269,COTIZADA,2025-12-03,,0,COT-00002269,,,2034-01-29,2269,0,CAPITAL,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2270,COTIZADA,2025-12-03,,0,COT-00002270,,,2032-03-01,2268,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2271,COTIZADA,2025-12-03,,0,COT-00002271,,,2028-03-26,2271,0,CAPITAL,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2272,COTIZADA,2025-12-03,,0,COT-00002272,,,2033-04-23,2272,0,CAPITAL,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2273,COTIZADA,2025-12-03,,0,COT-00002273,,,2033-08-27,2273,0,CAPITAL,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2274,COTIZADA,2025-12-03,,0,COT-00002274,,,2026-09-03,2274,0,CAPITAL,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2275,COTIZADA,2025-12-03,,0,COT-00002275,,,2030-01-28,2275,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2276,COTIZADA,2025-12-03,,0,COT-00002276,,,2033-06-18,2276,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2277,COTIZADA,2025-12-03,,0,COT-00002277,,,2035-06-15,2277,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2278,COTIZADA,2025-12-03,,0,COT-00002278,,,2028-05-29,2278,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2279,COTIZADA,2025-12-03,,0,COT-00002279,,,2029-08-20,2279,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2280,COTIZADA,2025-12-03,,0,COT-00002280,,,2030-07-11,2280,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2281,COTIZADA,2025-12-03,,0,COT-00002281,,,2026-03-31,2281,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2282,COTIZADA,2025-12-03,,0,COT-00002282,,,2028-12-05,2282,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2283,COTIZADA,2025-12-03,,0,COT-00002283,,,2031-12-06,2283,0,CAPITAL,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2284,COTIZADA,2025-12-03,,0,COT-00002284,,,2033-04-19,2284,0,CAPITAL,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2285,COTIZADA,2025-12-03,,0,COT-00002285,,,2028-06-21,2285,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2286,COTIZADA,2025-12-03,,0,COT-00002286,,,2031-05-23,2286,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2287,COTIZADA,2025-12-03,,0,COT-00002287,,,2034-11-06,2287,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2288,COTIZADA,2025-12-03,,0,COT-00002288,,,2033-01-02,2288,0,CAPITAL,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2289,COTIZADA,2025-12-03,,0,COT-00002289,,,2034-11-27,2289,0,CAPITAL,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2290,COTIZADA,2025-12-03,,0,COT-00002290,,,2029-04-29,2290,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2291,COTIZADA,2025-12-03,,0,COT-00002291,,,2027-04-29,2291,0,CAPITAL,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2292,COTIZADA,2025-12-03,,0,COT-00002292,,,2031-08-27,2292,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2293,COTIZADA,2025-12-03,,0,COT-00002293,,,2035-03-30,2293,0,CAPITAL,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2294,COTIZADA,2025-12-03,,0,COT-00002294,,,2034-03-12,2294,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2295,COTIZADA,2025-12-03,,0,COT-00002295,,,2034-03-17,2295,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2296,COTIZADA,2025-12-03,,0,COT-00002296,,,2029-05-20,2296,0,CAPITAL,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2297,COTIZADA,2025-12-03,,0,COT-00002297,,,2030-03-04,2297,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2298,COTIZADA,2025-12-03,,0,COT-00002298,,,2029-01-04,2298,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2299,COTIZADA,2025-12-03,,0,COT-00002299,,,2034-08-16,2299,0,CAPITAL,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2300,COTIZADA,2025-12-03,,0,COT-00002300,,,2026-11-16,2300,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2301,COTIZADA,2025-12-03,,0,COT-00002301,,,2033-07-03,2301,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2302,COTIZADA,2025-12-03,,0,COT-00002302,,,2035-05-10,2302,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2303,COTIZADA,2025-12-03,,0,COT-00002303,,,2028-03-17,2303,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2304,COTIZADA,2025-12-03,,0,COT-00002304,,,2030-08-08,2304,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2305,COTIZADA,2025-12-03,,0,COT-00002305,,,2032-03-16,2305,0,CAPITAL,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2306,COTIZADA,2025-12-03,,0,COT-00002306,,,2028-12-28,2306,0,CAPITAL,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2307,COTIZADA,2025-12-03,,0,COT-00002307,,,2029-09-22,2307,0,CAPITAL,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2308,COTIZADA,2025-12-03,,0,COT-00002308,,,2028-05-27,2308,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2309,COTIZADA,2025-12-03,,0,COT-00002309,,,2031-01-24,2309,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2310,COTIZADA,2025-12-03,,0,COT-00002310,,,2031-11-23,2310,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2311,COTIZADA,2025-12-03,,0,COT-00002311,,,2034-05-23,2311,0,CAPITAL,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2312,COTIZADA,2025-12-03,,0,COT-00002312,,,2028-03-26,2312,0,CAPITAL,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2313,COTIZADA,2025-12-03,,0,COT-00002313,,,2033-04-12,2313,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2314,COTIZADA,2025-12-03,,0,COT-00002314,,,2029-06-13,2314,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2315,COTIZADA,2025-12-03,,0,COT-00002315,,,2034-06-30,2315,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2316,COTIZADA,2025-12-03,,0,COT-00002316,,,2027-07-03,2316,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2317,COTIZADA,2025-12-03,,0,COT-00002317,,,2026-07-05,2317,0,CAPITAL,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2318,COTIZADA,2025-12-03,,0,COT-00002318,,,2033-03-08,2318,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2319,COTIZADA,2025-12-03,,0,COT-00002319,,,2029-09-17,2319,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2320,COTIZADA,2025-12-03,,0,COT-00002320,,,2026-05-26,2320,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2321,COTIZADA,2025-12-03,,0,COT-00002321,,,2034-01-14,2321,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2322,COTIZADA,2025-12-03,,0,COT-00002322,,,2029-09-13,2322,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2323,COTIZADA,2025-12-03,,0,COT-00002323,,,2030-11-06,2323,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2324,COTIZADA,2025-12-03,,0,COT-00002324,,,2030-07-25,2324,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2325,COTIZADA,2025-12-03,,0,COT-00002325,,,2033-10-23,2325,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2326,COTIZADA,2025-12-03,,0,COT-00002326,,,2033-04-06,2326,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2327,COTIZADA,2025-12-03,,0,COT-00002327,,,2030-08-17,2327,0,CAPITAL,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2328,COTIZADA,2025-12-03,,0,COT-00002328,,,2028-01-24,2328,0,CAPITAL,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2329,COTIZADA,2025-12-03,,0,COT-00002329,,,2030-02-17,2329,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2330,COTIZADA,2025-12-03,,0,COT-00002330,,,2028-01-28,2330,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2331,COTIZADA,2025-12-03,,0,COT-00002331,,,2029-08-05,2331,0,CAPITAL,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2332,COTIZADA,2025-12-03,,0,COT-00002332,,,2033-09-10,2332,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2333,COTIZADA,2025-12-03,,0,COT-00002333,,,2030-07-25,2333,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2334,COTIZADA,2025-12-03,,0,COT-00002334,,,2034-11-26,2334,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2335,COTIZADA,2025-12-03,,0,COT-00002335,,,2030-07-13,2335,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2336,COTIZADA,2025-12-03,,0,COT-00002336,,,2029-02-11,2336,0,CAPITAL,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2337,COTIZADA,2025-12-03,,0,COT-00002337,,,2026-06-10,2337,0,CAPITAL,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2338,COTIZADA,2025-12-03,,0,COT-00002338,,,2032-05-11,2338,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2339,COTIZADA,2025-12-03,,0,COT-00002339,,,2033-01-07,2339,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2340,COTIZADA,2025-12-03,,0,COT-00002340,,,2031-12-25,2340,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2341,COTIZADA,2025-12-03,,0,COT-00002341,,,2034-04-15,2341,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2342,COTIZADA,2025-12-03,,0,COT-00002342,,,2030-05-07,2342,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2343,COTIZADA,2025-12-03,,0,COT-00002343,,,2035-03-03,2343,0,CAPITAL,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2344,COTIZADA,2025-12-03,,0,COT-00002344,,,2031-03-16,2344,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2345,COTIZADA,2025-12-03,,0,COT-00002345,,,2027-10-01,2345,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2346,COTIZADA,2025-12-03,,0,COT-00002346,,,2035-02-05,2346,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2347,COTIZADA,2025-12-03,,0,COT-00002347,,,2032-07-13,2347,0,CAPITAL,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2348,COTIZADA,2025-12-03,,0,COT-00002348,,,2028-07-09,2348,0,CAPITAL,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2349,COTIZADA,2025-12-03,,0,COT-00002349,,,2032-12-20,2349,0,CAPITAL,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2350,COTIZADA,2025-12-03,,0,COT-00002350,,,2026-04-05,2350,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2351,COTIZADA,2025-12-03,,0,COT-00002351,,,2026-04-29,2351,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2352,COTIZADA,2025-12-03,,0,COT-00002352,,,2028-02-14,2352,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2353,COTIZADA,2025-12-03,,0,COT-00002353,,,2030-09-02,2353,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2354,COTIZADA,2025-12-03,,0,COT-00002354,,,2032-07-04,2354,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2355,COTIZADA,2025-12-03,,0,COT-00002355,,,2034-06-28,2355,0,CAPITAL,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2356,COTIZADA,2025-12-03,,0,COT-00002356,,,2035-03-30,2356,0,CAPITAL,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2357,COTIZADA,2025-12-03,,0,COT-00002357,,,2032-07-28,2357,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2358,COTIZADA,2025-12-03,,0,COT-00002358,,,2032-07-23,2358,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2359,COTIZADA,2025-12-03,,0,COT-00002359,,,2032-08-04,2359,0,CAPITAL,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2360,COTIZADA,2025-12-03,,0,COT-00002360,,,2028-08-04,2360,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2361,COTIZADA,2025-12-03,,0,COT-00002361,,,2027-05-05,2361,0,CAPITAL,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2362,COTIZADA,2025-12-03,,0,COT-00002362,,,2033-03-30,2362,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2363,COTIZADA,2025-12-03,,0,COT-00002363,,,2031-12-15,2363,0,CAPITAL,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2364,COTIZADA,2025-12-03,,0,COT-00002364,,,2030-10-10,2364,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2365,COTIZADA,2025-12-03,,0,COT-00002365,,,2032-07-19,2365,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2366,COTIZADA,2025-12-03,,0,COT-00002366,,,2034-05-16,2366,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2367,COTIZADA,2025-12-03,,0,COT-00002367,,,2027-03-20,2367,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2368,COTIZADA,2025-12-03,,0,COT-00002368,,,2030-08-31,2368,0,CAPITAL,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2369,COTIZADA,2025-12-03,,0,COT-00002369,,,2031-03-21,2369,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2370,COTIZADA,2025-12-03,,0,COT-00002370,,,2034-09-06,2370,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2371,COTIZADA,2025-12-03,,0,COT-00002371,,,2033-07-10,2371,0,CAPITAL,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2372,COTIZADA,2025-12-03,,0,COT-00002372,,,2034-03-06,2372,0,CAPITAL,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2373,COTIZADA,2025-12-03,,0,COT-00002373,,,2034-05-15,2373,0,CAPITAL,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2374,COTIZADA,2025-12-03,,0,COT-00002374,,,2033-03-04,2374,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2375,COTIZADA,2025-12-03,,0,COT-00002375,,,2033-08-03,2375,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
2376,COTIZADA,2025-12-03,,0,COT-00002376,,,2032-10-27,2376,0,MESADA,1,2025-12-03,3,CALCULO EJECUTADO Y ACTUALIZADO,RADICADA,COTIZADA,,false,0303
